0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62
0.0	0.924632738070111	0.17301791911323455	0.39256419464638037	0.8012202057498617	0.11491328421264715	0.1821181646013639	0.6448896582523552	0.07734820110969245	0.048876209171460905	0.5697501315085026	0.044387624423005104	0.03135225466392151	0.5430884473927826	0.018679483069232512	0.46233761464564593	0.2994306464579469	0.10998272287269224	0.29306648696314885	0.3745742232119479	0.04966327831217716	0.21382286326651204	0.5885695940503483	0.021173577318611466	0.2179761225150671	0.6694662102201383	0.00701122779092922	0.6842633514992223	0.3427926253053668	0.10998289736130053	0.4790701201409585	0.43001979676114466	0.04753389280503571	0.35539136784041486	0.6763520063205082	0.03921834429963625	0.3731203980184921	0.7346371042925902	0.043506319196786714	0.8609534492535484	0.4546417555734759	0.10043108788228965	0.6872634177911252	0.5583854914928759	0.03633555371618029	0.539593912018722	0.7608159025829252	0.05015440864295339	0.5417829755716723	0.7968078754628111	0.07228044580553722	1.0	0.5937109261641093	0.08550173235045423	0.8684124806191569	0.6676680057142528	0.046944222328609245	0.7160665341782451	0.797131408965819	0.056913500394849256	0.6760319479279489	0.8247457800841375	0.07193930220903487
-0.0010394474975283785	0.2797244265030052	-0.48032001969773713	-0.25573222268165535	0.15276174874844917	-0.5374637106689671	-0.46636043622933565	-0.0010333366265435906	-0.5755559605921233	-0.6025209046030904	-0.08072491900756629	-0.6091929469607977	-0.6023840285160105	-0.11129003405822957	-0.6356459893671316	-0.1861197632377538	-0.3519190504805534	-0.5406423145452041	-0.36486920226041086	-0.2811557154716582	-0.5988977517250347	-0.43919148678430386	-0.07420627190411022	-0.6267062400080788	-0.43545410191879297	0.013211016374210183	-0.6402924557018964	0.032357840829802864	-0.3079885904009583	-0.5402400907521762	-0.17848546371186014	-0.22162290283462976	-0.5995391442984139	-0.29561085603831005	0.01872432634313881	-0.6078329368294381	-0.27993830560757965	0.07927353575779239	-0.6040854449883877	0.20801922179029153	-0.19471611522012156	-0.5491314103388072	0.030093185430852043	-0.09868733709416388	-0.6112930275653512	-0.11059516298031224	0.10135637186151447	-0.5979618315644097	-0.10737857493393466	0.14183980599596568	-0.5763952232473459	0.3463422846478922	-0.05320291927455545	-0.5631365594058029	0.21495244867504426	0.008487458384217828	-0.6006790508257847	0.06919706198102138	0.13741579298733309	-0.5902630727386152	0.03241101742809349	0.16943081167112028	-0.574808736085988
0.030009485942062764	0.2574839535969219	-0.5113690343253201	-0.27510471974501943	0.09639106147377108	-0.5582276977826318	-0.4514476196199233	-0.11408781016847847	-0.5860911637527155	-0.5628948004732957	-0.23005369786761626	-0.6108906832294554	-0.6843868738217092	-0.2815618827044717	-0.6304294584094243	-0.15750789183641456	-0.37694507363581375	-0.5673347312072105	-0.37439282101615473	-0.2874451455234939	-0.6248651268931908	-0.4501282199861026	-0.09889606633224335	-0.652011137032081	-0.45192143980289845	-0.0168327357004745	-0.6646965506936023	0.04102562635117446	-0.3161802790655687	-0.5706153328586258	-0.21942023677178468	-0.20684293393756753	-0.626255360288235	-0.32815994185389363	0.004382307844144173	-0.6317877236547006	-0.3103977657244155	0.051962917454787094	-0.6278505535127872	0.19611863293696497	-0.19035464166017363	-0.5824787628289544	-0.0338429702206281	-0.07507857972804144	-0.6401728012787131	-0.1643295194027815	0.09817181978209433	-0.6248759176360742	-0.1519682256709909	0.12040902358031835	-0.6043294248249589	0.31248023762070254	-0.04098855392168832	-0.5990002121166413	0.1450800677417401	0.03825378887210529	-0.6354402569583769	0.009399857973175108	0.1432610500729925	-0.6260651126034922	-0.01462070300893703	0.15722205813297996	-0.6125537249718142
0.05074621313466743	0.2645728211288363	-0.5321054827723646	-0.16645634487432437	-0.04403841948740694	-0.5706170736250666	-0.24659252465796477	-0.3101136496720704	-0.5936594009798385	-0.3052997276308943	-0.49724296665187795	-0.6098189149757994	-0.372429102240714	-0.6587120424099658	-0.6204510017961881	0.043663948698651756	-0.3987813785837064	-0.6155889134595853	-0.3374334159835978	-0.3205746701157428	-0.6531398354344327	-0.3938545021501946	-0.20895896062483998	-0.6561677546219622	-0.33578613373699856	-0.1885071103387611	-0.6538855079103149	0.15322109494192782	-0.240243575555327	-0.6156411865731959	-0.2732237466180399	-0.13409942977490008	-0.6544912405223184	-0.32478859321428455	-0.05780050974126005	-0.645431773610731	-0.2587973885759498	-0.06528025540685356	-0.6367970946243114	0.20723993424224774	-0.05853480773508757	-0.6188401688821632	-0.20405005372505647	0.034656237318627325	-0.6580045594673823	-0.24001150331435667	0.06766117194445387	-0.6392347739515348	-0.1566532509024522	0.051255048142185955	-0.6215757829163003	0.21879380213631616	0.11655912524067147	-0.6253241563840033	-0.09258808834659893	0.16052556810273877	-0.6560140760760805	-0.13884028277550364	0.15867969809279914	-0.6520334674543046	-0.07295519287366814	0.13519649309546045	-0.643213766257781
0.023514071767900102	0.2656982855398342	-0.5048732062731046	-0.14115119943036658	-0.021063306095461698	-0.5382321550838338	-0.19903643050057068	-0.28233530212894414	-0.5595305422672597	-0.22175118407353728	-0.4727684148873017	-0.5741564712928243	-0.2312748028292812	-0.6373762485103924	-0.5824050391316535	0.09999608925465486	-0.3364380636595176	-0.5726113057890019	-0.31663683531040593	-0.27446955934228484	-0.6094108155311141	-0.3158601708232644	-0.18025121363746843	-0.6202499376770889	-0.2073906410140849	-0.18038673320781856	-0.6242890826351534	0.19174217505163849	-0.18648807349636937	-0.5744479269622027	-0.2890589268247085	-0.09614410769216264	-0.6069046264660948	-0.24811962302322554	-0.044028109793806336	-0.6038654389879116	-0.13348184627241588	-0.06699696350229933	-0.6013669366052696	0.22656068546781338	-0.008406245533634893	-0.5795962041672955	-0.22507317147616807	0.06441854464079122	-0.6108613209649191	-0.1851232385549892	0.08400486102727245	-0.5980794702046583	-0.07699995278490379	0.06374966988782238	-0.5867826093373746	0.22194719826095832	0.171757832839046	-0.5877286682045046	-0.1285120997030218	0.2030827921013959	-0.6123290456692825	-0.10170155576126716	0.18605779559452962	-0.6108168631042394	0.005913333113950037	0.156789618409078	-0.6054150723184685
0.07432347682430307	0.20278667131193406	-0.5556825338579241	-0.14968353962515035	-0.07427981910659864	-0.5887205998247318	-0.2088905549299953	-0.3345272404573488	-0.6126599157173472	-0.22367150311405026	-0.5352274404811191	-0.6294926067642357	-0.21384790157512423	-0.7161539332642347	-0.6404994537890626	0.07197536039664498	-0.36272123033575016	-0.6276665100092003	-0.35732933292699737	-0.30850795025901184	-0.6625586067129912	-0.3418613812466407	-0.2196589833932353	-0.6722263592804303	-0.2228318851652552	-0.22004716128899637	-0.6757195844847036	0.1480152728913332	-0.2026531465497633	-0.6296478235649541	-0.34629030035001174	-0.1413493890905403	-0.6565981034033554	-0.2851059740450509	-0.09086897221364953	-0.652024472287151	-0.16880469976206458	-0.10583080008915291	-0.65061551350935	0.16651691373515765	-0.02124104197289356	-0.634270375776767	-0.29728770733507986	0.025151356968059924	-0.6594389524355361	-0.23065242201520714	0.0500234039070544	-0.6466206611069679	-0.11498330540965773	0.039626872086514164	-0.6380954323960244	0.14989839215905099	0.15995610052686915	-0.6416328858707034	-0.21203751263242288	0.17250427812355273	-0.662412293423103	-0.15707079450607053	0.16184698795730446	-0.6602091543363047	-0.03616461757918188	0.14097962220696292	-0.6561604216883933
0.07803486954087369	0.20511524565320394	-0.5593939489475303	-0.13103381507039102	-0.08807573709266237	-0.5895115835914329	-0.17740857798145448	-0.348390295150103	-0.6138616709229813	-0.17951274974520537	-0.5509035756785732	-0.6314813744705092	-0.1520538328404364	-0.7324122574205201	-0.6440436221335787	0.07222550502268466	-0.3605874459056559	-0.6364561594890642	-0.36683053643503133	-0.3192063893296622	-0.6703094107123442	-0.3422319482141009	-0.22812851495568087	-0.6762306265342731	-0.2182174441180721	-0.22604003376089032	-0.6767619351630195	0.1329500802895096	-0.19129974767128888	-0.6395019959015859	-0.36397807693389933	-0.14409796977914158	-0.6671230834192861	-0.2878291881817276	-0.09282452976127165	-0.6611245048585911	-0.16813724999248847	-0.10577474874999349	-0.6592181433437252	0.14487833051235055	-0.007582408471879298	-0.6441183399923867	-0.32155912832347777	0.02493418839182404	-0.6694460961800053	-0.24224968964420324	0.057040955382434366	-0.6564208521783497	-0.12137856634937172	0.053704214329023614	-0.6484670920269009	0.12161774181163842	0.17133021676494886	-0.6508702134260644	-0.24163231649185157	0.17189986626928222	-0.6708622273579696	-0.17697481909225876	0.17012860990784562	-0.6680103028909657	-0.050008417640895364	0.16128323197413896	-0.6641201436535802
0.13806791056983847	0.1628354241097103	-0.6194269496095111	-0.11772440405248608	-0.13396707730117297	-0.6520847953418887	-0.15174693471487566	-0.39619783535247644	-0.6832437151582201	-0.1073611673479471	-0.6038324315983974	-0.7075753526153407	-0.0016453745659430474	-0.7724100540150165	-0.7292422000460832	-0.0003300287535167312	-0.33842155884769115	-0.7191437361244041	-0.44556695553721004	-0.3392212021975668	-0.7568393642572206	-0.43929426307965475	-0.24887038253003202	-0.7602889397585793	-0.310150721079442	-0.23739701531888302	-0.7592380867067321	-0.003357517954851841	-0.14742775333821312	-0.7228707760638362	-0.4962096769962805	-0.15331491039776246	-0.7568219796816646	-0.4206633768713751	-0.10241064438188052	-0.745766409008865	-0.28381375886058047	-0.09629450597932598	-0.740672682452902	-0.03882487825420511	0.029950541130859376	-0.7271445439148244	-0.49296471220014243	0.02100235524723204	-0.7578696276532851	-0.4127429252470566	0.047292840355889876	-0.7358033298800261	-0.2784894221492217	0.05735945211895743	-0.7218318433390212	-0.09079081470840866	0.1910262985956901	-0.7337381194463053	-0.4492430561616416	0.15889227192138855	-0.7590090841837187	-0.38281141575181454	0.15883557177931118	-0.7516906554224124	-0.25635078813441714	0.1673807816531736	-0.7442585794754192
0.1043174628610345	0.19729633706031469	-0.5856765190663425	-0.13101092290251704	-0.10887835514280819	-0.6132884217721923	-0.15869542304487771	-0.3886148926364781	-0.6452718829153702	-0.08290207827499885	-0.5822732153995447	-0.6725733624042801	0.03891072388373251	-0.7424605408304773	-0.7003691130189162	0.0186213478049988	-0.2937382645129274	-0.6908341738332473	-0.4093143461877625	-0.30125422661542456	-0.7364524847780084	-0.3766975377088851	-0.2188665057477317	-0.7516610680012227	-0.24927782364160023	-0.21236826446463863	-0.7586948507406809	0.02622202445932753	-0.0902632623438353	-0.6989168994334719	-0.4559781227182351	-0.11499573970233146	-0.7390836719718671	-0.38125880215777763	-0.07661270313868407	-0.732983155329465	-0.24710473691414536	-0.06677289194392644	-0.732026728165556	-0.0032192111072798513	0.08852256642142409	-0.7073204636663563	-0.4478514031229686	0.04988998692478741	-0.7450185438233005	-0.3694068591611833	0.06900603482519196	-0.7241359216672696	-0.23111598841465542	0.07494194777614316	-0.7096402529796269	-0.05465505079915134	0.23748038198302723	-0.7170461097173162	-0.40107698111443846	0.18231301297710067	-0.7432630231185281	-0.32804738869517985	0.18555411148316103	-0.7316042177759073	-0.19142526160263296	0.19366752796735653	-0.7217168483358606
0.10708026137132665	0.21739413237185667	-0.5884393725046084	-0.13564396383609778	-0.09386690526878183	-0.6212183652163042	-0.1649046851206155	-0.3802811306490427	-0.6529634841041175	-0.09207921453156664	-0.5850868726911231	-0.6784000523062503	0.0283159424395516	-0.75089382085738	-0.7039357989149952	0.027849037598954962	-0.2814636089966761	-0.6940344703862823	-0.37804412179205615	-0.28507606227941945	-0.7381909984229741	-0.3694082899216754	-0.2134655741862156	-0.751479545734596	-0.26409191777705604	-0.21539836364472464	-0.7568699580263817	0.029067568618080908	-0.08126311791736851	-0.6980969417161967	-0.4347067680217399	-0.09917226279355273	-0.7368250097608766	-0.3838460940477025	-0.06819700633055426	-0.7292169850114124	-0.26156352552739026	-0.06475558809176973	-0.726595082448239	-0.005094938112454872	0.09438660106644658	-0.7028938539657837	-0.4337920351471084	0.06525939538808312	-0.7397670530022762	-0.37692836706828114	0.0701927750576864	-0.7185096293155577	-0.24718223644080206	0.06688500715379875	-0.7033289918205089	-0.06251207204165232	0.23854235074902697	-0.7096958607317173	-0.4041991389683358	0.1961108617331997	-0.7368801297938862	-0.34245896221218464	0.18539001756154594	-0.7269835675592637	-0.21048370673797578	0.1781621513732582	-0.7177393080278466
